-309.575387827151,-5.08889348675955,0.0768860446241103,-0.601728399925236
-310.608398458739,-5.41993597187783,0.0776264909306315,-0.600925417642631
-307.608040899479,-5.46772247944502,0.0793683376773314,-0.656988644219741
-320.799028970356,-5.56811909697595,0.0690010922870051,-0.520820515308422
-301.540857684237,-5.46321598322987,0.083672406105429,-0.669571512379222
-321.93106275911,-5.78329240491229,0.0703177800132634,-0.521355286736039
-304.941494762151,-5.28465418080724,0.0923517571736644,-0.769741600014253
-298.733078812131,-5.83611824271529,0.0962008167655708,-0.827611524490179
-328.265794011257,-4.86286531885847,0.0701666383923579,-0.449448445680879
-325.687399307773,-5.7035821571119,0.0677436470950095,-0.476215479278011
-329.049111445805,-4.76693563027482,0.0692869488098279,-0.444613561924164
-296.724140239426,-4.63292483664411,0.092411859625505,-0.727146650409186
-329.65234593894,-4.90363694051362,0.0698678263636298,-0.434001991614493
-328.546506324673,-2.81373571282631,0.0698610220931716,-0.31608334211541
-323.471694010128,-5.71154226807306,0.0714947794741136,-0.508646911508106
-332.332452845392,-4.48046346188168,0.0701747513110733,-0.408929289387783
-325.765023651186,-5.03240641791231,0.0705079772646558,-0.469653107772507
-324.932189359702,-5.0717644441319,0.0682706895169143,-0.473371857353081
-332.753540420707,-4.67453580387412,0.0716396675174976,-0.368375397434042
-329.538651877642,-5.02149822292283,0.0688462007690244,-0.441838030316837
-326.94062481999,-5.20794742338098,0.0709564266125255,-0.462333809335531
-328.563107266192,-4.54893257871739,0.0664743464011983,-0.431938516260365
-322.417850869397,-4.46208188354223,0.0697359380878888,-0.327667020286607
-326.601355205205,-4.72120701399705,0.0680444385089248,-0.32634111863646
-328.130864870883,-3.21601765615539,0.0706240655665667,-0.294974205444037
-328.770285215496,-5.10010938098237,0.0692134236978745,-0.459717520489799
-331.689093597996,-2.89340733267161,0.068778775469498,-0.334644529385618
-294.343232385367,-4.48362235942763,0.107648469595276,-0.868549104895828
-331.887194342897,-3.27868328394105,0.067951442911465,-0.360142243701155
-329.421383903739,-4.41434256785749,0.068087200165342,-0.358249532849108
-333.078791120209,-2.92018168140251,0.0693273131288804,-0.361656433473772
-332.241820066266,-4.04639452611779,0.0695828935831726,-0.392991921827823
-333.053103584804,-3.2905507633213,0.070446923090407,-0.377263220731838
-324.955078921617,-3.02542971374075,0.0719705394468588,-0.293753861760322
-329.778901215558,-3.81180120904451,0.0700316485837394,-0.4028241154441
-330.207763456604,-2.93952580667662,0.0684151526925221,-0.318606340429145
-326.845129826247,-4.06215295901924,0.0692447662328407,-0.321711943317374
-319.50045103189,-4.02287802601258,0.0727560246098657,-0.287028825537362
-329.635650040269,-3.29125153146058,0.0688877559272059,-0.311089724569425
