12000000000,12000000000,12000000000,12000000000,12000000000,12000000000
11523396466.1467,11679733186.314,11571110527.9729,11859291690.8529,11681124043.3769,11786592000
11134813671.2749,11381998586.1816,11205719830.7136,11735188570.0506,11415530143.7096,11486784000
10776075489.0148,11115717389.0894,10858156161.8704,11674177093.0968,11204522519.6002,11237952000
10405861492.8333,10819929015.4599,10476457623.6259,11637451618.6545,10995956610.2245,10985664000
10024464947.7785,10521987591.9014,10066043799.9251,11619978959.4635,10795131365.1161,10681536000
9613459329.71286,10212715415.6733,9632152669.81871,11609985950.1334,10581737646.4922,10392960000
9267899484.03541,9957446279.14146,9291767332.14958,11577339346.6107,10384589266.8587,10108704000
8877951323.59747,9700422146.04456,8923123602.14729,11552426435.0084,10165391690.8303,9917760000
8417097744.33821,9423163793.42872,8493907872.83606,11512149325.7357,9896806082.25161,9701760000
7919300971.84622,9149872474.95369,8023368788.86795,11470215803.7734,9600644207.21646,9572160000
7390436030.22527,8834790768.20099,7502648378.75129,11344998529.4218,9244828021.89218,9398496000
7015283459.85154,8680013485.10264,7096536789.08098,11361901219.7644,9043549723.45619,9374304000
6684126256.0778,8570156663.42108,6719202677.46403,11418730962.9718,8881832101.18264,9244704000
6335086274.57676,8466612635.75096,6304092444.25937,11501799399.3597,8716882600.83333,9086592000
6126908702.09689,8428772414.67385,6038184784.00665,11599389073.0694,8636190403.459,9098688000
6145860624.29654,8627714961.44623,5988664356.59935,11947173147.6062,8790393697.29599,9305184000
6263616010.90275,8934302574.89701,6037106330.16789,12416891649.71,9045312289.91505,9462432000
6300327202.7402,9166940449.29759,6035206536.45734,12818983441.9277,9212160593.41613,9674976000
6277477070.22256,9314777361.43475,5980952223.53655,13121186965.7098,9299227220.86906,9760512000
6103323494.98106,9307934496.02516,5766084004.49989,13284828362.6551,9229395400.57607,9702624000
5924435340.88591,9269312441.10364,5548278784.67224,13395930623.3301,9138277327.68448,9697440000
5906173606.93497,9382010993.18031,5488950222.80473,13654520084.6979,9203168615.6098,9592896000
5824878919.49449,9470148984.86389,5366305253.446,13921341070.8548,9228779587.98893,9622272000
5759172390.70018,9562052598.20895,5260372238.71509,14185555088.0565,9261782247.58605,9598944000
5768876618.88658,9718815768.29881,5231550422.43511,14508163753.0284,9362456899.65126,9671520000
5906213417.11009,9961259075.7373,5342400301.67916,14871693688.6246,9563791706.27702,9884064000
6225027669.95173,10424560396.4574,5620218473.77141,15492219840.603,9974044338.3969,10454304000
6656242753.21852,10960256153.3081,6029811119.37626,16140357036.9354,10469397220.9483,11011584000
6682625530.03224,11162478874.7765,6048762923.46616,16537505365.4229,10593833799.885,11261280000
6553907793.85184,11209056389.6776,5914666767.83549,16791605494.8197,10563642570.733,11435808000
6353320909.25035,11131947802.0202,5700444743.8644,16896089895.7006,10433660563.4269,11381376000
6120589122.97875,10998937982.3459,5450983720.99149,16943620750.6012,10263546985.7912,11081568000
5890601527.62859,10843536739.2045,5201654504.98499,16962927498.2944,10089075386.6841,10781760000
5602451971.69848,10614335707.3768,5000000000,16871592911.996,9855858506.55546,10449984000
5311295923.16935,10366695269.5041,5000000000,16699901483.5656,9618710517.69049,10093152000
5028061847.18523,10111315665.8064,5000000000,16515787467.8159,9381540336.53039,9752736000
5000000000,9765105116.33913,5000000000,16381167686.9886,9087261172.04869,9554880000
5000000000,9474987791.8921,5000000000,16289225135.0698,8869332575.6903,9397632000
5000000000,9207259104.93444,5000000000,16260567402.4191,8704404596.40228,9127200000
5000000000,8913948139.41718,5000000000,16251651690.8588,8538817776.56424,8940576000
5000000000,8618212414.64202,5000000000,16262194726.6047,8382193399.85049,8808384000
5000000000,8305521068.60421,5000000000,16285721021.2288,8219218356.72936,8643360000
5000000000,8064056326.14783,5000000000,16296532451.1396,8078030772.10811,8356512000
5000000000,7812766749.96807,5000000000,16310756317.9267,7909193487.57558,8309856000
5000000000,7540543900.22294,5000000000,16324935798.5668,7706720608.82625,8094720000
5000000000,7271929984.75394,5000000000,16349241232.9259,7485960227.27499,7876992000
